Request ID;Request Criticality (1-5);Time Sent in ms since epoch;Time Received answer in ms since epoch;Total Time in ms
9986;1;1516277373770;1516277373825;55
9987;2;1516277373487;1516277373553;66
9988;1;1516277374155;1516277374199;44
9989;1;1516277373524;1516277373586;62
9990;1;1516277373635;1516277373724;89
9991;2;1516277373764;1516277373818;54
9992;1;1516277374035;1516277374062;27
9993;1;1516277373805;1516277373918;113
9994;1;1516277374313;1516277374321;8
9995;1;1516277373672;1516277373694;22
9996;2;1516277374205;1516277374267;62
9997;1;1516277373553;1516277373582;29
9998;1;1516277374332;1516277374413;81
9999;2;1516277373626;1516277373676;50
10000;1;1516277374185;1516277374252;67
10001;2;1516277373905;1516277373918;13
10002;1;1516277374251;1516277374346;95
10003;2;1516277374280;1516277374380;100
10004;2;1516277373825;1516277373863;38
10005;2;1516277373955;1516277374003;48
10006;4;1516277374028;1516277374047;19
10007;1;1516277373456;1516277373483;27
10008;1;1516277373996;1516277374052;56
10009;2;1516277374080;1516277374139;59
10010;1;1516277373918;1516277374013;95
10011;2;1516277373545;1516277373584;39
10012;2;1516277373649;1516277373689;40
10013;2;1516277374390;1516277374487;97
10014;1;1516277374684;1516277374777;93
10015;1;1516277375394;1516277375514;120
10016;1;1516277374919;1516277374973;54
10017;1;1516277374494;1516277374550;56
10018;2;1516277374597;1516277374654;57
10019;2;1516277374977;1516277375036;59
10020;5;1516277374840;1516277374869;29
10021;2;1516277374485;1516277374544;59
10022;5;1516277374856;1516277374862;6
10023;1;1516277374843;1516277374936;93
10024;1;1516277374885;1516277374948;63
10025;5;1516277374828;1516277374854;26
10026;2;1516277374796;1516277374853;57
10027;2;1516277374517;1516277374582;65
10028;2;1516277375031;1516277375100;69
10029;3;1516277374833;1516277374879;46
10030;3;1516277375197;1516277375255;58
10031;2;1516277374454;1516277374474;20
10032;2;1516277375172;1516277375230;58
10033;2;1516277374996;1516277375075;79
10034;2;1516277374830;1516277374915;85
10035;2;1516277375044;1516277375109;65
10036;2;1516277374542;1516277374580;38
10037;2;1516277374778;1516277374790;12
10038;2;1516277375058;1516277375148;90
10039;1;1516277375147;1516277375206;59
10040;3;1516277375267;1516277375312;45
10041;2;1516277374874;1516277374911;37
10042;4;1516277375043;1516277375092;49
10043;1;1516277375436;1516277375467;31
10044;2;1516277374911;1516277374996;85
10045;2;1516277375358;1516277375379;21
10046;1;1516277374555;1516277374672;117
10047;1;1516277375164;1516277375285;121
10048;1;1516277374866;1516277374940;74
10049;4;1516277375049;1516277375072;23
10050;5;1516277375120;1516277375156;36
10051;1;1516277375342;1516277375387;45
10052;5;1516277375238;1516277375266;28
10053;5;1516277375323;1516277375337;14
10054;1;1516277374754;1516277374841;87
10055;2;1516277374606;1516277374645;39
10056;1;1516277374868;1516277374946;78
10057;4;1516277375221;1516277375275;54
10058;5;1516277374672;1516277374687;15
10059;1;1516277374977;1516277375009;32
10060;1;1516277375190;1516277375215;25
10061;1;1516277374819;1516277374926;107
10062;1;1516277375259;1516277375278;19
10063;2;1516277374748;1516277374811;63
10064;1;1516277375237;1516277375307;70
10065;4;1516277374723;1516277374758;35
10066;2;1516277375165;1516277375238;73
10067;5;1516277375325;1516277375332;7
10068;2;1516277374643;1516277374668;25
10069;1;1516277375379;1516277375417;38
10070;2;1516277375180;1516277375212;32
10071;3;1516277374991;1516277375001;10
10072;1;1516277374548;1516277374647;99
10073;2;1516277375128;1516277375139;11
10074;5;1516277375387;1516277375425;38
10075;1;1516277375170;1516277375234;64
10076;2;1516277374893;1516277374910;17
10077;1;1516277374886;1516277374951;65
10078;2;1516277374885;1516277374951;66
10079;1;1516277374494;1516277374509;15
10080;1;1516277375018;1516277375056;38
10081;1;1516277374616;1516277374662;46
10082;2;1516277374778;1516277374799;21
10083;2;1516277375362;1516277375398;36
10084;3;1516277374533;1516277374590;57
10085;2;1516277375103;1516277375139;36
10086;1;1516277375083;1516277375182;99
10087;1;1516277374970;1516277375032;62
10088;1;1516277375440;1516277375460;20
10089;2;1516277375301;1516277375367;66
10090;2;1516277374862;1516277374913;51
10091;1;1516277374889;1516277374937;48
10092;1;1516277374948;1516277374960;12
10093;2;1516277375198;1516277375209;11
10094;1;1516277375135;1516277375175;40
10095;5;1516277374815;1516277374820;5
10096;1;1516277374664;1516277374736;72
10097;1;1516277375263;1516277375365;102
10098;1;1516277374858;1516277374903;45
10099;2;1516277375364;1516277375431;67
10100;1;1516277375651;1516277375756;105
10101;4;1516277376119;1516277376137;18
10102;5;1516277375964;1516277375992;28
10103;2;1516277375786;1516277375813;27
10104;2;1516277375551;1516277375612;61
10105;2;1516277376273;1516277376324;51
10106;2;1516277375686;1516277375764;78
10107;3;1516277376315;1516277376325;10
10108;2;1516277376443;1516277376483;40
10109;4;1516277376045;1516277376064;19
10110;2;1516277375795;1516277375870;75
10111;2;1516277375805;1516277375837;32
10112;2;1516277376057;1516277376140;83
10113;5;1516277375644;1516277375666;22
10114;2;1516277375561;1516277375628;67
10115;5;1516277376181;1516277376193;12
10116;2;1516277375595;1516277375681;86
10117;4;1516277376061;1516277376103;42
10118;2;1516277375540;1516277375562;22
10119;1;1516277376153;1516277376194;41
10120;4;1516277375552;1516277375593;41
10121;2;1516277376438;1516277376520;82
10122;1;1516277375559;1516277375591;32
10123;5;1516277375672;1516277375681;9
10124;1;1516277375725;1516277375811;86
10125;1;1516277375521;1516277375553;32
10126;1;1516277376027;1516277376039;12
10127;1;1516277376308;1516277376337;29
10128;2;1516277375476;1516277375546;70
10129;2;1516277375822;1516277375841;19
10130;2;1516277375547;1516277375612;65
10131;2;1516277376134;1516277376163;29
10132;1;1516277376442;1516277376507;65
10133;2;1516277375457;1516277375518;61
10134;2;1516277376396;1516277376422;26
10135;1;1516277376105;1516277376221;116
10136;4;1516277376429;1516277376482;53
10137;1;1516277375997;1516277376090;93
10138;1;1516277375532;1516277375575;43
10139;2;1516277375709;1516277375766;57
10140;5;1516277376149;1516277376172;23
10141;2;1516277375536;1516277375599;63
10142;5;1516277375668;1516277375679;11
10143;1;1516277376068;1516277376115;47
10144;2;1516277375885;1516277375895;10
10145;3;1516277375597;1516277375659;62
10146;1;1516277376109;1516277376158;49
10147;5;1516277376255;1516277376288;33
10148;2;1516277375541;1516277375583;42
10149;2;1516277375872;1516277375942;70
10150;2;1516277376318;1516277376346;28
10151;1;1516277375692;1516277375806;114
10152;2;1516277376319;1516277376325;6
10153;2;1516277375823;1516277375829;6
10154;3;1516277376411;1516277376445;34
10155;3;1516277376168;1516277376201;33
10156;2;1516277375694;1516277375724;30
10157;2;1516277376328;1516277376388;60
10158;2;1516277376129;1516277376168;39
10159;3;1516277375497;1516277375564;67
10160;3;1516277375777;1516277375827;50
10161;1;1516277375808;1516277375821;13
10162;4;1516277375753;1516277375799;46
10163;2;1516277375840;1516277375866;26
10164;2;1516277376112;1516277376146;34
10165;3;1516277375819;1516277375823;4
10166;1;1516277375937;1516277376022;85
10167;5;1516277375513;1516277375539;26
10168;2;1516277375486;1516277375559;73
10169;2;1516277375693;1516277375722;29
10170;1;1516277376015;1516277376078;63
10171;3;1516277375721;1516277375763;42
10172;2;1516277376138;1516277376169;31
10173;3;1516277376176;1516277376188;12
10174;2;1516277376307;1516277376378;71
10175;1;1516277376181;1516277376200;19
10176;3;1516277375501;1516277375520;19
10177;2;1516277375571;1516277375593;22
10178;1;1516277376008;1516277376063;55
10179;2;1516277376411;1516277376432;21
10180;1;1516277375870;1516277375967;97
10181;5;1516277376189;1516277376216;27
10182;1;1516277375697;1516277375775;78
10183;1;1516277376213;1516277376334;121
10184;2;1516277376013;1516277376038;25
10185;1;1516277375654;1516277375687;33
10186;2;1516277377211;1516277377292;81
10187;1;1516277377198;1516277377270;72
10188;2;1516277376833;1516277376921;88
10189;2;1516277376740;1516277376810;70
10190;1;1516277376762;1516277376769;7
10191;1;1516277377405;1516277377471;66
10192;2;1516277376783;1516277376841;58
10193;1;1516277376728;1516277376777;49
10194;1;1516277377048;1516277377079;31
10195;5;1516277376957;1516277376978;21
10196;2;1516277376709;1516277376743;34
10197;2;1516277377088;1516277377146;58
10198;4;1516277376909;1516277376937;28
10199;1;1516277377049;1516277377068;19
10200;2;1516277376731;1516277376823;92
10201;2;1516277377023;1516277377034;11
10202;3;1516277376823;1516277376842;19
10203;2;1516277377318;1516277377391;73
10204;1;1516277377391;1516277377481;90
10205;1;1516277376740;1516277376829;89
10206;2;1516277376634;1516277376700;66
10207;5;1516277377378;1516277377391;13
10208;2;1516277377359;1516277377392;33
10209;1;1516277376908;1516277376977;69
10210;2;1516277376454;1516277376490;36
10211;5;1516277377169;1516277377190;21
10212;1;1516277377398;1516277377438;40
10213;1;1516277377200;1516277377229;29
10214;1;1516277377109;1516277377132;23
10215;1;1516277377108;1516277377149;41
10216;1;1516277376688;1516277376773;85
10217;1;1516277376702;1516277376737;35
10218;2;1516277376841;1516277376914;73
10219;1;1516277376825;1516277376861;36
10220;5;1516277376817;1516277376826;9
10221;1;1516277377389;1516277377487;98
10222;2;1516277376994;1516277377024;30
10223;3;1516277376923;1516277376972;49
10224;2;1516277376748;1516277376802;54
10225;1;1516277377042;1516277377137;95
10226;5;1516277376571;1516277376593;22
10227;3;1516277376488;1516277376511;23
10228;1;1516277377206;1516277377285;79
10229;2;1516277377433;1516277377487;54
10230;2;1516277376454;1516277376490;36
10231;1;1516277377243;1516277377287;44
10232;3;1516277376899;1516277376927;28
10233;1;1516277376843;1516277376899;56
10234;2;1516277376721;1516277376728;7
10235;2;1516277376457;1516277376520;63
10236;2;1516277376491;1516277376519;28
10237;2;1516277376765;1516277376771;6
10238;1;1516277377211;1516277377281;70
10239;1;1516277376740;1516277376781;41
10240;3;1516277377406;1516277377464;58
10241;1;1516277377203;1516277377293;90
10242;5;1516277377020;1516277377033;13
10243;2;1516277376559;1516277376594;35
10244;4;1516277377060;1516277377092;32
10245;1;1516277377142;1516277377231;89
10246;2;1516277376896;1516277376969;73
10247;2;1516277376535;1516277376594;59
10248;4;1516277376940;1516277376966;26
10249;2;1516277376928;1516277376976;48
10250;1;1516277377388;1516277377483;95
10251;2;1516277377275;1516277377324;49
10252;2;1516277376574;1516277376643;69
10253;2;1516277376851;1516277376886;35
10254;2;1516277377429;1516277377505;76
10255;2;1516277376667;1516277376741;74
10256;1;1516277376687;1516277376725;38
10257;2;1516277377395;1516277377468;73
10258;1;1516277377386;1516277377442;56
10259;1;1516277376909;1516277377001;92
10260;1;1516277377289;1516277377341;52
10261;5;1516277376449;1516277376458;9
10262;2;1516277376943;1516277376973;30
10263;1;1516277377341;1516277377377;36
10264;1;1516277376641;1516277376678;37
10265;2;1516277376735;1516277376762;27
10266;2;1516277376601;1516277376688;87
10267;2;1516277377173;1516277377273;100
10268;5;1516277377402;1516277377411;9
10269;1;1516277377135;1516277377224;89
10270;2;1516277378037;1516277378074;37
10271;2;1516277377869;1516277377910;41
10272;2;1516277378414;1516277378458;44
10273;2;1516277377737;1516277377813;76
10274;2;1516277378041;1516277378114;73
10275;1;1516277378137;1516277378212;75
10276;3;1516277377826;1516277377841;15
10277;1;1516277378441;1516277378473;32
10278;3;1516277377639;1516277377713;74
10279;1;1516277378348;1516277378441;93
10280;1;1516277377827;1516277377841;14
10281;1;1516277377768;1516277377801;33
10282;2;1516277377517;1516277377578;61
10283;2;1516277378356;1516277378376;20
10284;2;1516277378050;1516277378057;7
10285;2;1516277378004;1516277378023;19
10286;4;1516277377912;1516277377937;25
10287;2;1516277378171;1516277378192;21
10288;2;1516277377810;1516277377862;52
10289;1;1516277377548;1516277377656;108
10290;1;1516277377824;1516277377838;14
10291;2;1516277378399;1516277378475;76
10292;2;1516277377996;1516277378032;36
10293;3;1516277378137;1516277378172;35
10294;1;1516277377469;1516277377533;64
10295;2;1516277377915;1516277377977;62
10296;1;1516277377933;1516277378026;93
10297;2;1516277377475;1516277377475;0
10298;2;1516277377832;1516277377907;75
10299;1;1516277377932;1516277377941;9
10300;1;1516277378284;1516277378396;112
10301;1;1516277377871;1516277377896;25
10302;1;1516277378272;1516277378327;55
10303;2;1516277378384;1516277378391;7
10304;5;1516277378226;1516277378240;14
10305;2;1516277378161;1516277378230;69
10306;1;1516277378097;1516277378172;75
10307;1;1516277377950;1516277377997;47
10308;2;1516277378262;1516277378291;29
10309;2;1516277377611;1516277377636;25
10310;1;1516277378015;1516277378087;72
10311;2;1516277377962;1516277378018;56
10312;4;1516277377850;1516277377865;15
10313;1;1516277378182;1516277378198;16
10314;1;1516277377892;1516277377991;99
10315;2;1516277378398;1516277378430;32
10316;1;1516277377485;1516277377561;76
10317;2;1516277378085;1516277378108;23
10318;2;1516277377882;1516277377930;48
10319;1;1516277377774;1516277377831;57
10320;2;1516277377651;1516277377696;45
10321;2;1516277378073;1516277378102;29
10322;1;1516277378346;1516277378452;106
10323;1;1516277377811;1516277377908;97
10324;5;1516277377551;1516277377564;13
10325;2;1516277377953;1516277378023;70
10326;2;1516277377545;1516277377572;27
10327;2;1516277377687;1516277377753;66
10328;2;1516277377667;1516277377691;24
10329;2;1516277377533;1516277377604;71
10330;1;1516277378416;1516277378526;110
10331;1;1516277377610;1516277377644;34
10332;1;1516277378342;1516277378374;32
10333;2;1516277378254;1516277378282;28
10334;1;1516277377732;1516277377741;9
10335;5;1516277377484;1516277377516;32
10336;1;1516277377713;1516277377773;60
10337;3;1516277378416;1516277378467;51
10338;1;1516277378243;1516277378344;101
10339;2;1516277377750;1516277377795;45
10340;1;1516277378061;1516277378169;108
10341;1;1516277378300;1516277378386;86
10342;2;1516277377670;1516277377725;55
10343;1;1516277378359;1516277378412;53
10344;1;1516277377680;1516277377753;73
10345;3;1516277378355;1516277378405;50
10346;1;1516277378136;1516277378240;104
10347;2;1516277378283;1516277378313;30
10348;5;1516277378015;1516277378056;41
10349;1;1516277377895;1516277378000;105
10350;1;1516277378131;1516277378177;46
10351;1;1516277378087;1516277378153;66
10352;2;1516277378425;1516277378502;77
10353;1;1516277377516;1516277377582;66
10354;2;1516277377913;1516277377973;60
10355;4;1516277378193;1516277378240;47
10356;1;1516277377512;1516277377628;116
10357;1;1516277379390;1516277379480;90
10358;3;1516277378612;1516277378664;52
10359;2;1516277379129;1516277379189;60
10360;2;1516277378812;1516277378883;71
10361;4;1516277378461;1516277378475;14
10362;3;1516277378515;1516277378550;35
10363;2;1516277378657;1516277378747;90
10364;2;1516277379032;1516277379057;25
10365;3;1516277378765;1516277378824;59
10366;2;1516277379174;1516277379267;93
10367;2;1516277379392;1516277379440;48
10368;5;1516277378493;1516277378521;28
10369;2;1516277378504;1516277378572;68
10370;1;1516277379430;1516277379457;27
10371;1;1516277378824;1516277378910;86
10372;2;1516277378987;1516277379039;52
10373;5;1516277379268;1516277379290;22
10374;1;1516277378788;1516277378851;63
10375;2;1516277379366;1516277379404;38
10376;1;1516277379138;1516277379205;67
10377;5;1516277379184;1516277379208;24
10378;5;1516277379358;1516277379381;23
10379;1;1516277378691;1516277378759;68
10380;1;1516277378873;1516277378922;49
10381;3;1516277379315;1516277379349;34
10382;1;1516277379334;1516277379382;48
10383;1;1516277378916;1516277378965;49
10384;2;1516277378698;1516277378744;46
10385;2;1516277379260;1516277379336;76
10386;2;1516277378979;1516277378992;13
10387;2;1516277378794;1516277378847;53
10388;1;1516277379096;1516277379191;95
10389;2;1516277378685;1516277378702;17
10390;2;1516277379394;1516277379433;39
10391;1;1516277378706;1516277378750;44
10392;3;1516277379373;1516277379425;52
10393;1;1516277378460;1516277378534;74
10394;2;1516277378789;1516277378881;92
10395;3;1516277378484;1516277378541;57
10396;1;1516277378732;1516277378821;89
10397;1;1516277378456;1516277378547;91
10398;1;1516277378450;1516277378479;29
10399;2;1516277379174;1516277379249;75
10400;2;1516277378735;1516277378792;57
10401;2;1516277379213;1516277379274;61
10402;4;1516277378676;1516277378728;52
10403;2;1516277379331;1516277379407;76
10404;2;1516277379257;1516277379340;83
10405;2;1516277379352;1516277379434;82
10406;2;1516277378999;1516277379073;74
10407;1;1516277379099;1516277379117;18
10408;2;1516277379096;1516277379117;21
10409;2;1516277378577;1516277378629;52
10410;1;1516277379180;1516277379233;53
10411;1;1516277378576;1516277378645;69
10412;5;1516277378693;1516277378705;12
10413;1;1516277378763;1516277378786;23
10414;1;1516277378819;1516277378905;86
10415;2;1516277378912;1516277378941;29
10416;1;1516277379304;1516277379379;75
10417;1;1516277378845;1516277378934;89
10418;5;1516277378638;1516277378662;24
10419;1;1516277378949;1516277379067;118
10420;2;1516277379142;1516277379159;17
10421;1;1516277378898;1516277378969;71
10422;1;1516277378704;1516277378773;69
10423;1;1516277379015;1516277379058;43
10424;4;1516277378760;1516277378774;14
10425;5;1516277378900;1516277378913;13
10426;1;1516277379077;1516277379154;77
10427;1;1516277378808;1516277378861;53
10428;1;1516277379339;1516277379423;84
10429;1;1516277379296;1516277379314;18
10430;5;1516277379066;1516277379078;12
10431;2;1516277378924;1516277378994;70
10432;1;1516277379052;1516277379136;84
10433;2;1516277378452;1516277378530;78
10434;2;1516277379038;1516277379073;35
10435;1;1516277378918;1516277379007;89
10436;1;1516277378792;1516277378850;58
10437;1;1516277378561;1516277378580;19
10438;1;1516277378943;1516277378965;22
10439;2;1516277378659;1516277378713;54
10440;3;1516277379347;1516277379387;40
10441;1;1516277378944;1516277379037;93
10442;2;1516277378662;1516277378704;42
10443;3;1516277378471;1516277378504;33
10444;1;1516277379854;1516277379870;16
10445;1;1516277379827;1516277379863;36
10446;2;1516277379703;1516277379799;96
10447;2;1516277380188;1516277380214;26
10448;2;1516277379976;1516277380036;60
10449;1;1516277379885;1516277379960;75
10450;1;1516277379458;1516277379553;95
10451;2;1516277380300;1516277380384;84
10452;1;1516277379470;1516277379503;33
10453;3;1516277379763;1516277379781;18
10454;2;1516277379823;1516277379892;69
10455;5;1516277380320;1516277380332;12
10456;5;1516277380396;1516277380414;18
10457;2;1516277380042;1516277380124;82
10458;2;1516277380375;1516277380409;34
10459;2;1516277379582;1516277379622;40
10460;2;1516277379505;1516277379584;79
10461;2;1516277380044;1516277380093;49
10462;1;1516277380206;1516277380283;77
10463;2;1516277380165;1516277380193;28
10464;2;1516277380244;1516277380277;33
10465;1;1516277379977;1516277380021;44
10466;1;1516277379548;1516277379567;19
10467;1;1516277379947;1516277380029;82
10468;2;1516277379660;1516277379745;85
10469;1;1516277379659;1516277379721;62
10470;2;1516277379995;1516277380025;30
10471;2;1516277379529;1516277379565;36
10472;2;1516277379764;1516277379785;21
10473;2;1516277379945;1516277379987;42
10474;2;1516277379787;1516277379845;58
10475;5;1516277379928;1516277379955;27
10476;3;1516277379811;1516277379867;56
10477;2;1516277379988;1516277380011;23
10478;2;1516277379560;1516277379570;10
10479;3;1516277379758;1516277379794;36
10480;4;1516277380126;1516277380177;51
10481;2;1516277380148;1516277380173;25
10482;2;1516277379571;1516277379653;82
10483;4;1516277380167;1516277380194;27
10484;1;1516277379904;1516277379929;25
10485;1;1516277379793;1516277379850;57
10486;2;1516277379931;1516277379936;5
10487;1;1516277380378;1516277380481;103
10488;1;1516277379813;1516277379896;83
10489;1;1516277379992;1516277380074;82
10490;1;1516277380134;1516277380249;115
10491;1;1516277380124;1516277380144;20
10492;1;1516277379552;1516277379582;30
10493;1;1516277379676;1516277379680;4
10494;1;1516277379695;1516277379735;40
10495;2;1516277379584;1516277379640;56
10496;1;1516277379958;1516277380013;55
10497;1;1516277379719;1516277379777;58
10498;1;1516277380437;1516277380488;51
10499;2;1516277379798;1516277379862;64
10500;1;1516277379942;1516277379998;56
10501;1;1516277380163;1516277380234;71
10502;1;1516277379599;1516277379674;75
10503;1;1516277380147;1516277380157;10
10504;2;1516277379696;1516277379767;71
10505;1;1516277379564;1516277379618;54
10506;4;1516277380398;1516277380410;12
10507;1;1516277379686;1516277379717;31
10508;2;1516277380065;1516277380102;37
10509;2;1516277379657;1516277379738;81
10510;2;1516277379568;1516277379628;60
10511;1;1516277379576;1516277379593;17
10512;2;1516277379837;1516277379885;48
10513;1;1516277380415;1516277380431;16
10514;2;1516277379990;1516277380047;57
10515;2;1516277379655;1516277379743;88
10516;5;1516277379733;1516277379757;24
10517;2;1516277380017;1516277380039;22
10518;1;1516277380223;1516277380315;92
10519;3;1516277379626;1516277379645;19
10520;2;1516277380167;1516277380237;70
10521;5;1516277380159;1516277380192;33
10522;1;1516277379452;1516277379528;76
10523;1;1516277380164;1516277380262;98
10524;2;1516277380060;1516277380153;93
10525;1;1516277379731;1516277379817;86
10526;1;1516277379690;1516277379798;108
10527;2;1516277379449;1516277379457;8
10528;1;1516277380278;1516277380291;13
10529;1;1516277380191;1516277380247;56
10530;2;1516277380404;1516277380428;24
10531;1;1516277380223;1516277380285;62
10532;3;1516277381154;1516277381198;44
10533;3;1516277380485;1516277380532;47
10534;1;1516277380547;1516277380627;80
10535;1;1516277381432;1516277381541;109
10536;2;1516277381345;1516277381354;9
10537;1;1516277380989;1516277381063;74
10538;2;1516277381165;1516277381193;28
10539;2;1516277380488;1516277380554;66
10540;2;1516277380893;1516277380952;59
10541;5;1516277381167;1516277381181;14
10542;4;1516277380710;1516277380740;30
10543;5;1516277380759;1516277380784;25
10544;3;1516277381256;1516277381271;15
10545;2;1516277381250;1516277381309;59
10546;5;1516277380584;1516277380607;23
10547;1;1516277380763;1516277380817;54
10548;1;1516277381278;1516277381294;16
10549;5;1516277380806;1516277380841;35
10550;5;1516277381340;1516277381354;14
10551;1;1516277380521;1516277380568;47
10552;2;1516277380761;1516277380821;60
10553;5;1516277380972;1516277380987;15
10554;1;1516277381189;1516277381271;82
10555;1;1516277381236;1516277381321;85
10556;1;1516277381208;1516277381303;95
10557;5;1516277380464;1516277380483;19
10558;2;1516277380690;1516277380748;58
10559;1;1516277381091;1516277381160;69
10560;2;1516277380953;1516277381026;73
10561;3;1516277381341;1516277381398;57
10562;3;1516277381073;1516277381093;20
10563;1;1516277381107;1516277381199;92
10564;2;1516277381314;1516277381388;74
10565;1;1516277380946;1516277380996;50
10566;3;1516277380635;1516277380655;20
10567;2;1516277380581;1516277380609;28
10568;1;1516277381214;1516277381311;97
10569;3;1516277380655;1516277380709;54
10570;1;1516277380662;1516277380728;66
10571;2;1516277381102;1516277381164;62
10572;5;1516277381186;1516277381205;19
10573;1;1516277381088;1516277381181;93
10574;1;1516277380557;1516277380583;26
10575;1;1516277380637;1516277380701;64
10576;2;1516277381040;1516277381080;40
10577;2;1516277381014;1516277381029;15
10578;2;1516277381182;1516277381256;74
10579;2;1516277381310;1516277381385;75
10580;1;1516277381088;1516277381186;98
10581;1;1516277380720;1516277380748;28
10582;2;1516277380661;1516277380725;64
10583;1;1516277380958;1516277380996;38
10584;1;1516277380588;1516277380681;93
10585;1;1516277380661;1516277380704;43
10586;1;1516277380691;1516277380774;83
10587;1;1516277380572;1516277380624;52
10588;5;1516277380898;1516277380915;17
10589;2;1516277380447;1516277380539;92
10590;1;1516277381324;1516277381383;59
10591;1;1516277381292;1516277381365;73
10592;2;1516277380745;1516277380758;13
10593;3;1516277381196;1516277381254;58
10594;2;1516277381111;1516277381160;49
10595;1;1516277381022;1516277381099;77
10596;2;1516277380965;1516277381014;49
10597;1;1516277381422;1516277381535;113
10598;1;1516277380540;1516277380610;70
10599;1;1516277381336;1516277381377;41
10600;2;1516277380989;1516277381068;79
10601;2;1516277381211;1516277381253;42
10602;1;1516277381240;1516277381340;100
10603;5;1516277380581;1516277380609;28
10604;1;1516277380921;1516277381021;100
10605;1;1516277380560;1516277380644;84
10606;1;1516277380550;1516277380631;81
10607;1;1516277381054;1516277381140;86
10608;1;1516277380957;1516277381018;61
10609;2;1516277380746;1516277380766;20
10610;1;1516277380686;1516277380712;26
10611;5;1516277380659;1516277380669;10
10612;2;1516277380580;1516277380597;17
10613;1;1516277380715;1516277380753;38
10614;4;1516277381172;1516277381205;33
10615;1;1516277381046;1516277381155;109
10616;2;1516277381012;1516277381022;10
10617;1;1516277380578;1516277380585;7
10618;2;1516277380656;1516277380754;98
10619;1;1516277380771;1516277380836;65
10620;1;1516277382225;1516277382335;110
10621;1;1516277382075;1516277382157;82
10622;2;1516277382390;1516277382412;22
10623;2;1516277381947;1516277381962;15
10624;5;1516277381816;1516277381838;22
10625;5;1516277382243;1516277382258;15
10626;2;1516277382279;1516277382348;69
10627;1;1516277381989;1516277382099;110
10628;2;1516277381617;1516277381657;40
10629;3;1516277381536;1516277381574;38
10630;3;1516277381763;1516277381817;54
10631;2;1516277381549;1516277381614;65
10632;2;1516277381682;1516277381717;35
10633;3;1516277381476;1516277381536;60
10634;1;1516277381847;1516277381930;83
10635;1;1516277381494;1516277381591;97
10636;2;1516277381657;1516277381708;51
10637;2;1516277381504;1516277381550;46
10638;2;1516277381719;1516277381773;54
10639;2;1516277382080;1516277382145;65
10640;1;1516277381699;1516277381791;92
10641;4;1516277381536;1516277381580;44
10642;1;1516277381738;1516277381807;69
10643;5;1516277382072;1516277382095;23
10644;2;1516277382100;1516277382187;87
10645;1;1516277382417;1516277382429;12
10646;5;1516277381578;1516277381599;21
10647;2;1516277382172;1516277382223;51
10648;3;1516277382135;1516277382183;48
10649;2;1516277381787;1516277381879;92
10650;5;1516277382138;1516277382174;36
10651;1;1516277382055;1516277382178;123
10652;2;1516277381595;1516277381626;31
10653;1;1516277382132;1516277382178;46
10654;2;1516277382029;1516277382047;18
10655;3;1516277381803;1516277381810;7
10656;2;1516277381575;1516277381645;70
10657;1;1516277382107;1516277382124;17
10658;1;1516277381739;1516277381860;121
10659;3;1516277381547;1516277381574;27
10660;1;1516277382007;1516277382041;34
10661;2;1516277381912;1516277381952;40
10662;5;1516277382425;1516277382434;9
10663;2;1516277382099;1516277382121;22
10664;1;1516277381589;1516277381689;100
10665;1;1516277382278;1516277382311;33
10666;2;1516277381463;1516277381550;87
10667;3;1516277382332;1516277382359;27
10668;2;1516277381638;1516277381667;29
10669;2;1516277382104;1516277382159;55
10670;1;1516277381656;1516277381747;91
10671;2;1516277381813;1516277381886;73
10672;1;1516277381551;1516277381669;118
10673;1;1516277381900;1516277382012;112
10674;2;1516277382077;1516277382154;77
10675;2;1516277382348;1516277382412;64
10676;1;1516277381642;1516277381689;47
10677;2;1516277381964;1516277382019;55
10678;1;1516277381478;1516277381516;38
10679;5;1516277381522;1516277381558;36
10680;2;1516277382221;1516277382285;64
10681;2;1516277382020;1516277382060;40
10682;5;1516277381825;1516277381866;41
10683;2;1516277381478;1516277381495;17
10684;5;1516277382198;1516277382214;16
10685;4;1516277381697;1516277381721;24
10686;4;1516277382354;1516277382371;17
10687;3;1516277382342;1516277382409;67
10688;2;1516277381465;1516277381493;28
10689;2;1516277381823;1516277381850;27
10690;2;1516277382133;1516277382212;79
10691;5;1516277381527;1516277381533;6
10692;5;1516277381859;1516277381892;33
10693;2;1516277381874;1516277381884;10
10694;2;1516277382047;1516277382075;28
10695;2;1516277382117;1516277382190;73
10696;1;1516277381856;1516277381897;41
10697;1;1516277382347;1516277382415;68
10698;2;1516277381826;1516277381859;33
10699;1;1516277382390;1516277382440;50
10700;2;1516277382454;1516277382514;60
10701;1;1516277383324;1516277383434;110
10702;1;1516277382709;1516277382745;36
10703;4;1516277383082;1516277383111;29
10704;1;1516277383101;1516277383120;19
10705;1;1516277383133;1516277383225;92
10706;1;1516277383327;1516277383414;87
10707;1;1516277382611;1516277382641;30
10708;2;1516277383267;1516277383330;63
10709;1;1516277382721;1516277382758;37
10710;2;1516277382974;1516277383060;86
10711;1;1516277382836;1516277382887;51
10712;2;1516277383335;1516277383413;78
10713;4;1516277383246;1516277383258;12
10714;3;1516277383114;1516277383152;38
10715;1;1516277382873;1516277382900;27
10716;1;1516277383356;1516277383386;30
10717;3;1516277383377;1516277383404;27
10718;2;1516277382738;1516277382794;56
10719;1;1516277383071;1516277383143;72
